 IDL Version 8.4 (linux x86_64 m64)  Journal File for dejus@loke.aps.anl.gov
 Working directory: /home/oxygen12/DEJUS/tc  Date: Tue Sep 29 17:30:46 2015 
 Superconductor: NbTi  JC_OP = 0.80
     Gap (mm)  Period (mm)    Jc (kA/mm^2)      Bm (Tesla)  Bo(g/p=1/2;Jc) Bo(g/p=1/2;OpJc)     Bo(Gap;Jc)    Bo(Gap;OpJc)
      7.00000      8.00000       1.5650088       2.8985895      0.79819810      0.70031002      0.24573644      0.21560022
      7.00000      8.50000       1.5521385       2.9569900      0.82430179      0.72146454      0.29831174      0.26109532
      7.00000      9.00000       1.5394664       3.0144911      0.84988885      0.74221515      0.35511473      0.31012471
      7.00000      9.50000       1.5269883       3.0711121      0.87497350      0.76257266      0.41576999      0.36235935
      7.00000      10.0000       1.5147000       3.1268717      0.89956944      0.78254748      0.47990960      0.41747978
      7.00000      10.5000       1.5025975       3.1817882      0.92368993      0.80214970      0.54717989      0.47518129
      7.00000      11.0000       1.4906769       3.2358794      0.94734779      0.82138907      0.61724579      0.53517721
      7.00000      11.5000       1.4789344       3.2891625      0.97055537      0.84027502      0.68979267      0.59719988
      7.00000      12.0000       1.4673662       3.3416546      0.99332466      0.85881669      0.76452768      0.66100154
      7.00000      12.5000       1.4559687       3.3933720       1.0156672      0.87702290      0.84117982      0.72635403
      7.00000      13.0000       1.4447384       3.4443309       1.0375942      0.89490221      0.91949948      0.79304810
      7.00000      13.5000       1.4336718       3.4945468       1.0591165      0.91246288      0.99925772      0.86089264
      7.00000      14.0000       1.4227656       3.5440349       1.0802445      0.92971293       1.0802445      0.92971293
      7.00000      14.5000       1.4120165       3.5928101       1.1009884      0.94666012       1.1622685      0.99935048
      7.00000      15.0000       1.4014213       3.6408870       1.1213579      0.96331196       1.2451551       1.0696610
      7.00000      15.5000       1.3909770       3.6882795       1.1413626      0.97967573       1.3287457       1.1405139
      7.00000      16.0000       1.3806804       3.7350016       1.1610117      0.99575849       1.4128957       1.2117905
      7.00000      16.5000       1.3705286       3.7810665       1.1803140       1.0115671       1.4974743       1.2833837
      7.00000      17.0000       1.3605187       3.8264874       1.1992781       1.0271081       1.5823628       1.3551966
      7.00000      17.5000       1.3506480       3.8712770       1.2179125       1.0423880       1.6674535       1.4271415
      7.00000      18.0000       1.3409136       3.9154478       1.2362252       1.0574130       1.7526490       1.4991394
      7.00000      18.5000       1.3313130       3.9590119       1.2542240       1.0721891       1.8378614       1.5711189
      7.00000      19.0000       1.3218434       4.0019811       1.2719165       1.0867223       1.9230112       1.6430160
      7.00000      19.5000       1.3125024       4.0443671       1.2893101       1.1010181       2.0080265       1.7147725
      7.00000      20.0000       1.3032874       4.0861810       1.3064120       1.1150822       2.0928428       1.7863367
      7.00000      20.5000       1.2941961       4.1274339       1.3232290       1.1289198       2.1774018       1.8576618
      7.00000      21.0000       1.2852261       4.1681366       1.3397679       1.1425361       2.2616512       1.9287058
      7.00000      21.5000       1.2763750       4.2082994       1.3560352       1.1559363       2.3455440       1.9994314
      7.00000      22.0000       1.2676406       4.2479326       1.3720372       1.1691251       2.4290382       2.0698050
      7.00000      22.5000       1.2590208       4.2870462       1.3877801       1.1821074       2.5120957       2.1397965
      7.00000      23.0000       1.2505133       4.3256500       1.4032699       1.1948878       2.5946836       2.2093797
      7.00000      23.5000       1.2421160       4.3637534       1.4185122       1.2074708       2.6767713       2.2785304
      7.00000      24.0000       1.2338270       4.4013657       1.4335127       1.2198607       2.7583326       2.3472282
      7.00000      24.5000       1.2256442       4.4384961       1.4482769       1.2320617       2.8393436       2.4154543
      7.00000      25.0000       1.2175657       4.4751533       1.4628101       1.2440781       2.9197842       2.4831928
      7.00000      25.5000       1.2095896       4.5113460       1.4771174       1.2559138       2.9996356       2.5504293
      7.00000      26.0000       1.2017139       4.5470827       1.4912039       1.2675726       3.0788823       2.6171518
 Superconductor: NbTi  JC_OP = 0.80
     Gap (mm)  Period (mm)    Jc (kA/mm^2)      Bm (Tesla)  Bo(g/p=1/2;Jc) Bo(g/p=1/2;OpJc)     Bo(Gap;Jc)    Bo(Gap;OpJc)
      7.50000      8.00000       1.5650088       2.8985895      0.79819810      0.70031002      0.20192776      0.17716408
      7.50000      8.50000       1.5521385       2.9569900      0.82430179      0.72146454      0.24797787      0.21704094
      7.50000      9.00000       1.5394664       3.0144911      0.84988885      0.74221515      0.29824285      0.26045802
      7.50000      9.50000       1.5269883       3.0711121      0.87497350      0.76257266      0.35240642      0.30713559
      7.50000      10.0000       1.5147000       3.1268717      0.89956944      0.78254748      0.41014801      0.35679323
      7.50000      10.5000       1.5025975       3.1817882      0.92368993      0.80214970      0.47115068      0.40915611
      7.50000      11.0000       1.4906769       3.2358794      0.94734779      0.82138907      0.53510746      0.46395994
      7.50000      11.5000       1.4789344       3.2891625      0.97055537      0.84027502      0.60172464      0.52095347
      7.50000      12.0000       1.4673662       3.3416546      0.99332466      0.85881669      0.67072450      0.57990043
      7.50000      12.5000       1.4559687       3.3933720       1.0156672      0.87702290      0.74184600      0.64057984
      7.50000      13.0000       1.4447384       3.4443309       1.0375942      0.89490221      0.81484596      0.70278674
      7.50000      13.5000       1.4336718       3.4945468       1.0591165      0.91246288      0.88949806      0.76633116
      7.50000      14.0000       1.4227656       3.5440349       1.0802445      0.92971293      0.96559355      0.83103855
      7.50000      14.5000       1.4120165       3.5928101       1.1009884      0.94666012       1.0429393      0.89674792
      7.50000      15.0000       1.4014213       3.6408870       1.1213579      0.96331196       1.1213579      0.96331196
      7.50000      15.5000       1.3909770       3.6882795       1.1413626      0.97967573       1.2006868       1.0305960
      7.50000      16.0000       1.3806804       3.7350016       1.1610117      0.99575849       1.2807765       1.0984765
      7.50000      16.5000       1.3705286       3.7810665       1.1803140       1.0115671       1.3614906       1.1668412
      7.50000      17.0000       1.3605187       3.8264874       1.1992781       1.0271081       1.4427044       1.2355877
      7.50000      17.5000       1.3506480       3.8712770       1.2179125       1.0423880       1.5243038       1.3046225
      7.50000      18.0000       1.3409136       3.9154478       1.2362252       1.0574130       1.6061852       1.3738607
      7.50000      18.5000       1.3313130       3.9590119       1.2542240       1.0721891       1.6882538       1.4432250
      7.50000      19.0000       1.3218434       4.0019811       1.2719165       1.0867223       1.7704234       1.5126454
      7.50000      19.5000       1.3125024       4.0443671       1.2893101       1.1010181       1.8526161       1.5820584
      7.50000      20.0000       1.3032874       4.0861810       1.3064120       1.1150822       1.9347604       1.6514062
      7.50000      20.5000       1.2941961       4.1274339       1.3232290       1.1289198       2.0167919       1.7206366
      7.50000      21.0000       1.2852261       4.1681366       1.3397679       1.1425361       2.0986522       1.7897024
      7.50000      21.5000       1.2763750       4.2082994       1.3560352       1.1559363       2.1802883       1.8585611
      7.50000      22.0000       1.2676406       4.2479326       1.3720372       1.1691251       2.2616520       1.9271737
      7.50000      22.5000       1.2590208       4.2870462       1.3877801       1.1821074       2.3427002       1.9955058
      7.50000      23.0000       1.2505133       4.3256500       1.4032699       1.1948878       2.4233940       2.0635261
      7.50000      23.5000       1.2421160       4.3637534       1.4185122       1.2074708       2.5036983       2.1312066
      7.50000      24.0000       1.2338270       4.4013657       1.4335127       1.2198607       2.5835812       2.1985219
      7.50000      24.5000       1.2256442       4.4384961       1.4482769       1.2320617       2.6630146       2.2654496
      7.50000      25.0000       1.2175657       4.4751533       1.4628101       1.2440781       2.7419732       2.3319697
      7.50000      25.5000       1.2095896       4.5113460       1.4771174       1.2559138       2.8204345       2.3980643
      7.50000      26.0000       1.2017139       4.5470827       1.4912039       1.2675726       2.8983785       2.4637176
 Superconductor: NbTi  JC_OP = 0.80
     Gap (mm)  Period (mm)    Jc (kA/mm^2)      Bm (Tesla)  Bo(g/p=1/2;Jc) Bo(g/p=1/2;OpJc)     Bo(Gap;Jc)    Bo(Gap;OpJc)
      8.00000      8.00000       1.5650088       2.8985895      0.79819810      0.70031002      0.16592908      0.14558015
      8.00000      8.50000       1.5521385       2.9569900      0.82430179      0.72146454      0.20613678      0.18041982
      8.00000      9.00000       1.5394664       3.0144911      0.84988885      0.74221515      0.25047900      0.21874544
      8.00000      9.50000       1.5269883       3.0711121      0.87497350      0.76257266      0.29869954      0.26032800
      8.00000      10.0000       1.5147000       3.1268717      0.89956944      0.78254748      0.35052724      0.30492833
      8.00000      10.5000       1.5025975       3.1817882      0.92368993      0.80214970      0.40568554      0.35230495
      8.00000      11.0000       1.4906769       3.2358794      0.94734779      0.82138907      0.46389947      0.40221971
      8.00000      11.5000       1.4789344       3.2891625      0.97055537      0.84027502      0.52490064      0.45444176
      8.00000      12.0000       1.4673662       3.3416546      0.99332466      0.85881669      0.58843044      0.50874996
      8.00000      12.5000       1.4559687       3.3933720       1.0156672      0.87702290      0.65424251      0.56493472
      8.00000      13.0000       1.4447384       3.4443309       1.0375942      0.89490221      0.72210353      0.62279843
      8.00000      13.5000       1.4336718       3.4945468       1.0591165      0.91246288      0.79179467      0.68215656
      8.00000      14.0000       1.4227656       3.5440349       1.0802445      0.92971293      0.86311084      0.74283675
      8.00000      14.5000       1.4120165       3.5928101       1.1009884      0.94666012      0.93586142      0.80467942
      8.00000      15.0000       1.4014213       3.6408870       1.1213579      0.96331196       1.0098689      0.86753639
      8.00000      15.5000       1.3909770       3.6882795       1.1413626      0.97967573       1.0849697      0.93127148
      8.00000      16.0000       1.3806804       3.7350016       1.1610117      0.99575849       1.1610117      0.99575849
      8.00000      16.5000       1.3705286       3.7810665       1.1803140       1.0115671       1.2378554       1.0608819
      8.00000      17.0000       1.3605187       3.8264874       1.1992781       1.0271081       1.3153721       1.1265355
      8.00000      17.5000       1.3506480       3.8712770       1.2179125       1.0423880       1.3934435       1.1926216
      8.00000      18.0000       1.3409136       3.9154478       1.2362252       1.0574130       1.4719609       1.2590510
      8.00000      18.5000       1.3313130       3.9590119       1.2542240       1.0721891       1.5508246       1.3257419
      8.00000      19.0000       1.3218434       4.0019811       1.2719165       1.0867223       1.6299434       1.3926196
      8.00000      19.5000       1.3125024       4.0443671       1.2893101       1.1010181       1.7092336       1.4596156
      8.00000      20.0000       1.3032874       4.0861810       1.3064120       1.1150822       1.7886188       1.5266676
      8.00000      20.5000       1.2941961       4.1274339       1.3232290       1.1289198       1.8680292       1.5937189
      8.00000      21.0000       1.2852261       4.1681366       1.3397679       1.1425361       1.9474007       1.6607172
      8.00000      21.5000       1.2763750       4.2082994       1.3560352       1.1559363       2.0266755       1.7276157
      8.00000      22.0000       1.2676406       4.2479326       1.3720372       1.1691251       2.1058004       1.7943712
      8.00000      22.5000       1.2590208       4.2870462       1.3877801       1.1821074       2.1847273       1.8609449
      8.00000      23.0000       1.2505133       4.3256500       1.4032699       1.1948878       2.2634123       1.9273013
      8.00000      23.5000       1.2421160       4.3637534       1.4185122       1.2074708       2.3418157       1.9934084
      8.00000      24.0000       1.2338270       4.4013657       1.4335127       1.2198607       2.4199010       2.0592367
      8.00000      24.5000       1.2256442       4.4384961       1.4482769       1.2320617       2.4976360       2.1247606
      8.00000      25.0000       1.2175657       4.4751533       1.4628101       1.2440781       2.5749910       2.1899561
      8.00000      25.5000       1.2095896       4.5113460       1.4771174       1.2559138       2.6519391       2.2548016
      8.00000      26.0000       1.2017139       4.5470827       1.4912039       1.2675726       2.7284567       2.3192785
 Superconductor: NbTi  JC_OP = 0.80
     Gap (mm)  Period (mm)    Jc (kA/mm^2)      Bm (Tesla)  Bo(g/p=1/2;Jc) Bo(g/p=1/2;OpJc)     Bo(Gap;Jc)    Bo(Gap;OpJc)
      8.50000      8.00000       1.5650088       2.8985895      0.79819810      0.70031002      0.13634807      0.11962684
      8.50000      8.50000       1.5521385       2.9569900      0.82430179      0.72146454      0.17135551      0.14997774
      8.50000      9.00000       1.5394664       3.0144911      0.84988885      0.74221515      0.21036461      0.18371320
      8.50000      9.50000       1.5269883       3.0711121      0.87497350      0.76257266      0.25317762      0.22065392
      8.50000      10.0000       1.5147000       3.1268717      0.89956944      0.78254748      0.29957318      0.26060272
      8.50000      10.5000       1.5025975       3.1817882      0.92368993      0.80214970      0.34931660      0.30335310
      8.50000      11.0000       1.4906769       3.2358794      0.94734779      0.82138907      0.40216737      0.34869547
      8.50000      11.5000       1.4789344       3.2891625      0.97055537      0.84027502      0.45788499      0.39642181
      8.50000      12.0000       1.4673662       3.3416546      0.99332466      0.85881669      0.51623348      0.44632933
      8.50000      12.5000       1.4559687       3.3933720       1.0156672      0.87702290      0.57698388      0.49822232
      8.50000      13.0000       1.4447384       3.4443309       1.0375942      0.89490221      0.63991678      0.55191416
      8.50000      13.5000       1.4336718       3.4945468       1.0591165      0.91246288      0.70482313      0.60722778
      8.50000      14.0000       1.4227656       3.5440349       1.0802445      0.92971293      0.77150522      0.66399633
      8.50000      14.5000       1.4120165       3.5928101       1.1009884      0.94666012      0.83977716      0.72206353
      8.50000      15.0000       1.4014213       3.6408870       1.1213579      0.96331196      0.90946468      0.78128329
      8.50000      15.5000       1.3909770       3.6882795       1.1413626      0.97967573      0.98040478      0.84151938
      8.50000      16.0000       1.3806804       3.7350016       1.1610117      0.99575849       1.0524460      0.90264557
      8.50000      16.5000       1.3705286       3.7810665       1.1803140       1.0115671       1.1254474      0.96454464
      8.50000      17.0000       1.3605187       3.8264874       1.1992781       1.0271081       1.1992781       1.0271081
      8.50000      17.5000       1.3506480       3.8712770       1.2179125       1.0423880       1.2738174       1.0902359
      8.50000      18.0000       1.3409136       3.9154478       1.2362252       1.0574130       1.3489534       1.1538358
      8.50000      18.5000       1.3313130       3.9590119       1.2542240       1.0721891       1.4245827       1.2178224
      8.50000      19.0000       1.3218434       4.0019811       1.2719165       1.0867223       1.5006102       1.2821176
      8.50000      19.5000       1.3125024       4.0443671       1.2893101       1.1010181       1.5769481       1.3466492
      8.50000      20.0000       1.3032874       4.0861810       1.3064120       1.1150822       1.6535159       1.4113511
      8.50000      20.5000       1.2941961       4.1274339       1.3232290       1.1289198       1.7302393       1.4761627
      8.50000      21.0000       1.2852261       4.1681366       1.3397679       1.1425361       1.8070500       1.5410280
      8.50000      21.5000       1.2763750       4.2082994       1.3560352       1.1559363       1.8838856       1.6058961
      8.50000      22.0000       1.2676406       4.2479326       1.3720372       1.1691251       1.9606889       1.6707204
      8.50000      22.5000       1.2590208       4.2870462       1.3877801       1.1821074       2.0374069       1.7354578
      8.50000      23.0000       1.2505133       4.3256500       1.4032699       1.1948878       2.1139919       1.8000695
      8.50000      23.5000       1.2421160       4.3637534       1.4185122       1.2074708       2.1904000       1.8645198
      8.50000      24.0000       1.2338270       4.4013657       1.4335127       1.2198607       2.2665908       1.9287760
